eval_id,learner_id,audience,group,level,role,organization,pronouns,sexuality,ethnicity,registration_id,offering_id,learning_product,module,date_stamp,current_skill,desired_skill,final_skill,recommend,rating,clear,entertaining,relevant,informative,useful,inclusive,easy,difficult,long,short,lo_1,lo_2
76290,6290,Manager,PM,1,All,PSPC,TheyThem,Homosexual,Asian,60290,784,I501,101,2020-06-06,5,7,5,true,9,true,true,false,true,false,true,false,false,false,false,Meet,Exceeded
76290,6290,Manager,PM,1,All,PSPC,TheyThem,Homosexual,Asian,60290,784,I501,102,2020-06-06,5,7,6,false,3,false,true,true,true,false,false,false,false,false,false,Meet,Meet
76291,6291,Manager,FB,3,Finance,IRCC,HeHim,Heterosexual,Asian,60291,784,I501,101,2020-06-06,1,3,1,false,5,false,true,false,false,false,false,false,false,false,false,NotMeet,NotMeet
76291,6291,Manager,FB,3,Finance,IRCC,HeHim,Heterosexual,Asian,60291,784,I501,102,2020-06-06,1,3,1,false,3,true,false,false,true,false,false,false,false,false,false,Exceeded,Exceeded
76292,6292,Employee,PE,5,Audit,TC,SheHer,NoAnswer,Asian,60292,784,I501,101,2020-06-06,3,5,4,true,10,false,true,true,false,false,true,false,false,false,false,NotMeet,NotMeet
76292,6292,Employee,PE,5,Audit,TC,SheHer,NoAnswer,Asian,60292,784,I501,102,2020-06-06,3,5,4,true,9,false,false,false,false,false,false,false,false,false,false,NotMeet,Meet
76293,6293,Leader,FB,2,Policy,StatsCan,HeHim,Heterosexual,Indigenous,60293,784,I501,101,2020-06-06,1,4,1,true,6,false,true,true,false,true,false,false,false,false,false,Exceeded,NotMeet
76293,6293,Leader,FB,2,Policy,StatsCan,HeHim,Heterosexual,Indigenous,60293,784,I501,102,2020-06-06,1,4,2,true,9,true,true,false,false,false,false,false,false,false,false,Exceeded,Exceeded
76294,6294,Manager,CR,3,Operations,StatsCan,SheHer,Heterosexual,Black,60294,784,I501,101,2020-06-06,3,6,3,false,5,true,false,true,true,false,false,false,false,false,false,NotMeet,NotMeet
76294,6294,Manager,CR,3,Operations,StatsCan,SheHer,Heterosexual,Black,60294,784,I501,102,2020-06-06,3,6,4,true,6,true,false,true,false,false,false,false,false,false,false,NotMeet,NotMeet
76295,6295,Manager,CR,1,Operations,CRA,HeHim,Heterosexual,Caucasian,60295,784,I501,101,2020-06-06,0,2,0,true,6,false,true,false,false,false,false,false,false,false,false,Exceeded,NotMeet
76295,6295,Manager,CR,1,Operations,CRA,HeHim,Heterosexual,Caucasian,60295,784,I501,102,2020-06-06,0,2,1,false,4,false,false,false,false,false,false,false,false,false,false,NotMeet,Meet
76296,6296,Employee,EC,1,Policy,PSPC,HeHim,Heterosexual,Asian,60296,784,I501,101,2020-06-06,1,3,2,true,10,true,true,false,true,false,false,false,false,false,false,NotMeet,Exceeded
76296,6296,Employee,EC,1,Policy,PSPC,HeHim,Heterosexual,Asian,60296,784,I501,102,2020-06-06,1,3,2,true,8,false,false,false,false,true,false,false,false,false,false,Exceeded,Meet
76297,6297,Leader,AS,3,Regulatory,NRCan,HeHim,Homosexual,Caucasian,60297,784,I501,101,2020-06-06,2,5,2,false,3,false,false,true,true,false,false,false,false,false,false,Exceeded,Exceeded
76297,6297,Leader,AS,3,Regulatory,NRCan,HeHim,Homosexual,Caucasian,60297,784,I501,102,2020-06-06,2,5,3,true,10,true,true,true,false,true,false,false,false,false,false,NotMeet,Exceeded
76298,6298,SeniorLeader,PE,6,Security,DFO,NoAnswer,Heterosexual,Maui,60298,784,I501,101,2020-06-06,0,2,0,false,4,false,true,false,false,false,false,false,false,false,false,NotMeet,Meet
76298,6298,SeniorLeader,PE,6,Security,DFO,NoAnswer,Heterosexual,Maui,60298,784,I501,102,2020-06-06,0,2,1,true,7,false,true,true,false,true,true,false,false,false,false,Exceeded,Exceeded
76299,6299,Leader,PM,3,Audit,PS,HeHim,Heterosexual,NoAnswer,60299,784,I501,101,2020-06-06,1,3,2,true,10,true,true,false,false,false,false,false,false,false,false,NotMeet,Meet
76299,6299,Leader,PM,3,Audit,PS,HeHim,Heterosexual,NoAnswer,60299,784,I501,102,2020-06-06,1,3,2,false,3,true,true,false,false,true,false,false,false,false,false,NotMeet,NotMeet
76300,6300,SeniorLeader,EC,1,Research,CBSA,HeHim,Heterosexual,Maui,60300,784,I501,101,2020-06-06,1,3,1,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
76300,6300,SeniorLeader,EC,1,Research,CBSA,HeHim,Heterosexual,Maui,60300,784,I501,102,2020-06-06,1,3,1,true,6,false,false,false,false,false,false,false,false,false,false,NotMeet,Exceeded
76301,6301,Leader,AS,3,Policy,CBSA,HeHim,Heterosexual,Indigenous,60301,784,I501,101,2020-06-06,2,4,2,true,7,false,false,false,true,false,false,false,false,false,false,Exceeded,Exceeded
76301,6301,Leader,AS,3,Policy,CBSA,HeHim,Heterosexual,Indigenous,60301,784,I501,102,2020-06-06,2,4,3,true,10,false,false,false,true,false,false,false,false,false,false,Exceeded,Exceeded
76302,6302,Employee,IS,2,ComputerScience,FIN,NoAnswer,NoAnswer,Caucasian,60302,784,I501,101,2020-06-06,3,5,3,false,4,true,true,false,false,false,false,false,false,false,false,Meet,Exceeded
76302,6302,Employee,IS,2,ComputerScience,FIN,NoAnswer,NoAnswer,Caucasian,60302,784,I501,102,2020-06-06,3,5,4,true,10,false,false,true,false,true,true,false,false,false,false,Meet,Exceeded
76303,6303,Leader,LotsMore,6,Policy,PSPC,NoAnswer,NoAnswer,Caucasian,60303,784,I501,101,2020-06-06,0,2,0,true,6,true,false,false,false,false,false,false,false,false,false,Meet,Exceeded
76303,6303,Leader,LotsMore,6,Policy,PSPC,NoAnswer,NoAnswer,Caucasian,60303,784,I501,102,2020-06-06,0,2,0,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
76304,6304,Leader,EC,6,Science,StatsCan,NoAnswer,Heterosexual,Caucasian,60304,784,I501,101,2020-06-06,0,2,0,false,3,false,false,true,true,false,false,false,false,false,false,Meet,NotMeet
76304,6304,Leader,EC,6,Science,StatsCan,NoAnswer,Heterosexual,Caucasian,60304,784,I501,102,2020-06-06,0,2,0,false,5,false,false,false,false,false,true,false,false,false,false,NotMeet,Meet
76305,6305,Employee,AS,2,Audit,CBSA,HeHim,Heterosexual,Indigenous,60305,784,I501,101,2020-06-06,4,6,4,false,5,true,true,false,true,false,false,false,false,false,false,Exceeded,Meet
76305,6305,Employee,AS,2,Audit,CBSA,HeHim,Heterosexual,Indigenous,60305,784,I501,102,2020-06-06,4,6,5,true,7,false,false,false,false,true,true,false,false,false,false,Exceeded,Exceeded
76306,6306,Employee,LotsMore,6,HumanResources,IRCC,TheyThem,Heterosexual,NoAnswer,60306,784,I501,101,2020-06-06,4,6,4,true,7,false,true,true,true,false,true,false,false,false,false,Exceeded,Exceeded
76306,6306,Employee,LotsMore,6,HumanResources,IRCC,TheyThem,Heterosexual,NoAnswer,60306,784,I501,102,2020-06-06,4,6,5,true,6,true,false,false,true,true,true,false,false,false,false,Exceeded,NotMeet
76307,6307,Employee,LotsMore,2,Audit,DFO,SheHer,Bisexual,Maui,60307,784,I501,101,2020-06-06,4,6,5,true,10,true,true,false,true,true,false,false,false,false,false,Exceeded,Exceeded
76307,6307,Employee,LotsMore,2,Audit,DFO,SheHer,Bisexual,Maui,60307,784,I501,102,2020-06-06,4,6,5,true,9,true,true,true,true,true,true,false,false,false,false,Exceeded,Exceeded
76308,6308,Specialist,LotsMore,6,Regulatory,PSC,NoAnswer,Homosexual,Black,60308,784,I501,101,2020-06-06,0,2,0,true,9,true,true,false,false,false,true,false,false,false,false,NotMeet,NotMeet
76308,6308,Specialist,LotsMore,6,Regulatory,PSC,NoAnswer,Homosexual,Black,60308,784,I501,102,2020-06-06,0,2,1,true,7,true,false,true,false,false,false,false,false,false,false,NotMeet,Exceeded
76309,6309,Specialist,AS,6,Policy,PSPC,NoAnswer,Heterosexual,Caucasian,60309,784,I501,101,2020-06-06,3,5,3,true,6,false,true,false,true,false,true,false,false,false,false,Exceeded,Meet
76309,6309,Specialist,AS,6,Policy,PSPC,NoAnswer,Heterosexual,Caucasian,60309,784,I501,102,2020-06-06,3,5,4,false,4,false,false,false,true,false,true,false,false,false,false,Exceeded,NotMeet
76310,6310,Employee,PM,3,HumanResources,CRA,TheyThem,Heterosexual,Asian,60310,784,I501,101,2020-06-06,0,2,1,true,10,true,true,true,false,false,false,false,false,false,false,Exceeded,Meet
76310,6310,Employee,PM,3,HumanResources,CRA,TheyThem,Heterosexual,Asian,60310,784,I501,102,2020-06-06,0,2,2,true,10,false,true,true,true,true,true,false,false,false,false,Exceeded,Exceeded
76311,6311,SeniorLeader,FB,1,Administrative,TBS,SheHer,Homosexual,Maui,60311,784,I501,101,2020-06-06,2,4,2,false,3,false,true,false,false,false,true,false,false,false,false,Meet,NotMeet
76311,6311,SeniorLeader,FB,1,Administrative,TBS,SheHer,Homosexual,Maui,60311,784,I501,102,2020-06-06,2,4,3,true,7,false,false,false,true,false,false,false,false,false,false,Exceeded,Exceeded
76312,6312,Manager,FB,6,Research,PS,HeHim,Heterosexual,Caucasian,60312,784,I501,101,2020-06-06,4,6,4,false,5,false,true,true,true,true,false,false,false,false,false,Meet,Exceeded
76312,6312,Manager,FB,6,Research,PS,HeHim,Heterosexual,Caucasian,60312,784,I501,102,2020-06-06,4,6,4,false,3,false,false,false,true,false,false,false,false,false,false,NotMeet,Meet
76313,6313,Employee,CR,6,Operations,TC,NoAnswer,Homosexual,Black,60313,784,I501,101,2020-06-06,3,5,3,true,6,false,true,false,false,false,false,false,false,false,false,Exceeded,NotMeet
76313,6313,Employee,CR,6,Operations,TC,NoAnswer,Homosexual,Black,60313,784,I501,102,2020-06-06,3,5,3,false,3,false,false,false,false,false,false,false,false,false,false,Meet,NotMeet
76314,6314,Leader,LotsMore,6,Operations,FIN,TheyThem,Heterosexual,Asian,60314,784,I501,101,2020-06-06,2,4,2,true,7,true,true,true,true,false,false,false,false,false,false,Exceeded,Meet
76314,6314,Leader,LotsMore,6,Operations,FIN,TheyThem,Heterosexual,Asian,60314,784,I501,102,2020-06-06,2,4,3,false,4,false,true,true,true,true,false,false,false,false,false,Exceeded,Exceeded
76315,6315,Leader,AS,5,Legal,PSC,SheHer,Heterosexual,Asian,60315,784,I501,101,2020-06-06,5,7,5,true,6,true,false,false,false,true,true,false,false,false,false,Exceeded,NotMeet
76315,6315,Leader,AS,5,Legal,PSC,SheHer,Heterosexual,Asian,60315,784,I501,102,2020-06-06,5,7,6,false,4,false,false,false,false,false,false,false,false,false,false,Meet,Exceeded
76316,6316,Employee,EC,1,Administrative,ISED,NoAnswer,Heterosexual,Indigenous,60316,784,I501,101,2020-06-06,3,5,3,true,8,true,true,false,false,false,false,false,false,false,false,NotMeet,Exceeded
76316,6316,Employee,EC,1,Administrative,ISED,NoAnswer,Heterosexual,Indigenous,60316,784,I501,102,2020-06-06,3,5,4,true,6,false,false,true,false,false,true,false,false,false,false,NotMeet,Exceeded
76317,6317,Employee,FB,6,ComputerScience,TC,HeHim,Bisexual,Caucasian,60317,784,I501,101,2020-06-06,3,5,3,true,6,false,true,false,true,false,false,false,false,false,false,NotMeet,NotMeet
76317,6317,Employee,FB,6,ComputerScience,TC,HeHim,Bisexual,Caucasian,60317,784,I501,102,2020-06-06,3,5,4,false,5,false,false,true,false,true,true,false,false,false,false,Exceeded,NotMeet
76318,6318,Manager,IS,5,Regulatory,FIN,NoAnswer,NoAnswer,Black,60318,784,I501,101,2020-06-06,1,3,1,false,5,false,false,false,false,false,false,false,false,false,false,NotMeet,Exceeded
76318,6318,Manager,IS,5,Regulatory,FIN,NoAnswer,NoAnswer,Black,60318,784,I501,102,2020-06-06,1,3,2,true,6,false,false,false,false,true,false,false,false,false,false,NotMeet,NotMeet
76319,6319,Employee,AS,5,Science,PS,SheHer,Heterosexual,Maui,60319,784,I501,101,2020-06-06,3,5,3,false,3,false,false,false,true,true,false,false,false,false,false,NotMeet,Exceeded
76319,6319,Employee,AS,5,Science,PS,SheHer,Heterosexual,Maui,60319,784,I501,102,2020-06-06,3,5,3,false,4,false,true,false,false,false,false,false,false,false,false,Exceeded,Exceeded
76320,6320,SeniorLeader,IS,1,Regulatory,DFO,TheyThem,Heterosexual,Black,60320,784,I501,101,2020-06-06,0,2,1,true,10,true,false,true,true,false,true,false,false,false,false,NotMeet,Exceeded
76320,6320,SeniorLeader,IS,1,Regulatory,DFO,TheyThem,Heterosexual,Black,60320,784,I501,102,2020-06-06,0,2,1,true,9,true,true,false,true,true,false,false,false,false,false,Exceeded,Exceeded
76321,6321,Employee,PM,1,Finance,CRA,TheyThem,Heterosexual,Indigenous,60321,784,I501,101,2020-06-06,2,4,3,true,10,true,true,false,false,true,false,false,false,false,false,Exceeded,NotMeet
76321,6321,Employee,PM,1,Finance,CRA,TheyThem,Heterosexual,Indigenous,60321,784,I501,102,2020-06-06,2,4,3,true,7,true,false,true,true,false,false,false,false,false,false,Exceeded,Exceeded
76322,6322,Employee,FB,1,Finance,PSC,TheyThem,Heterosexual,NoAnswer,60322,784,I501,101,2020-06-06,4,6,4,true,9,false,true,true,false,false,true,false,false,false,false,Exceeded,NotMeet
76322,6322,Employee,FB,1,Finance,PSC,TheyThem,Heterosexual,NoAnswer,60322,784,I501,102,2020-06-06,4,6,5,true,8,true,false,true,true,false,true,false,false,false,false,Exceeded,Exceeded
76323,6323,SeniorLeader,PE,1,Security,TC,NoAnswer,NoAnswer,Indigenous,60323,784,I501,101,2020-06-06,0,2,0,true,8,false,true,true,false,false,false,false,false,false,false,NotMeet,NotMeet
76323,6323,SeniorLeader,PE,1,Security,TC,NoAnswer,NoAnswer,Indigenous,60323,784,I501,102,2020-06-06,0,2,1,true,8,false,false,false,false,false,false,false,false,false,false,NotMeet,Exceeded
76324,6324,Specialist,CR,1,All,TC,SheHer,Homosexual,Maui,60324,784,I501,101,2020-06-06,0,2,0,false,3,false,false,false,false,false,false,false,false,false,false,Meet,NotMeet
76324,6324,Specialist,CR,1,All,TC,SheHer,Homosexual,Maui,60324,784,I501,102,2020-06-06,0,2,0,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
76325,6325,Leader,AS,5,Policy,DFO,NoAnswer,Bisexual,Asian,60325,784,I501,101,2020-06-06,1,3,2,true,10,true,true,true,true,true,false,false,false,false,false,Exceeded,Exceeded
76325,6325,Leader,AS,5,Policy,DFO,NoAnswer,Bisexual,Asian,60325,784,I501,102,2020-06-06,1,3,2,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
76326,6326,Manager,FB,2,Legal,PSPC,SheHer,Heterosexual,Asian,60326,784,I501,101,2020-06-06,1,3,1,false,3,false,false,false,true,false,false,false,false,false,false,NotMeet,NotMeet
76326,6326,Manager,FB,2,Legal,PSPC,SheHer,Heterosexual,Asian,60326,784,I501,102,2020-06-06,1,3,2,true,7,true,false,false,false,true,false,false,false,false,false,Exceeded,Exceeded
76327,6327,Manager,FB,3,All,PSPC,NoAnswer,Heterosexual,Caucasian,60327,784,I501,101,2020-06-06,2,4,2,false,3,false,false,false,false,false,false,false,false,false,false,Meet,NotMeet
76327,6327,Manager,FB,3,All,PSPC,NoAnswer,Heterosexual,Caucasian,60327,784,I501,102,2020-06-06,2,4,2,false,4,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
76328,6328,Manager,CR,2,HumanResources,ISED,NoAnswer,Heterosexual,Maui,60328,784,I501,101,2020-06-06,0,2,0,true,8,false,true,false,false,true,true,false,false,false,false,Exceeded,Meet
76328,6328,Manager,CR,2,HumanResources,ISED,NoAnswer,Heterosexual,Maui,60328,784,I501,102,2020-06-06,0,2,1,true,7,false,true,true,false,false,true,false,false,false,false,Exceeded,Exceeded
76329,6329,SeniorLeader,PE,1,Finance,TC,HeHim,Heterosexual,Indigenous,60329,784,I501,101,2020-06-06,2,4,2,true,7,true,true,true,true,true,false,false,false,false,false,NotMeet,NotMeet
76329,6329,SeniorLeader,PE,1,Finance,TC,HeHim,Heterosexual,Indigenous,60329,784,I501,102,2020-06-06,2,4,3,true,10,false,true,true,true,true,true,false,false,false,false,NotMeet,Exceeded
76330,6330,Manager,FB,2,Security,FIN,NoAnswer,Heterosexual,Asian,60330,784,I501,101,2020-06-06,4,6,4,false,4,true,false,false,false,false,true,false,false,false,false,Exceeded,Exceeded
76330,6330,Manager,FB,2,Security,FIN,NoAnswer,Heterosexual,Asian,60330,784,I501,102,2020-06-06,4,6,4,false,4,false,false,false,false,false,false,false,false,false,false,Exceeded,NotMeet
76331,6331,Specialist,CR,4,Finance,CBSA,HeHim,Heterosexual,Asian,60331,784,I501,101,2020-06-06,2,4,3,true,10,true,true,true,false,false,false,false,false,false,false,Meet,Exceeded
76331,6331,Specialist,CR,4,Finance,CBSA,HeHim,Heterosexual,Asian,60331,784,I501,102,2020-06-06,2,4,3,false,4,false,false,false,true,true,false,false,false,false,false,NotMeet,Exceeded
76332,6332,Employee,EC,2,Policy,StatsCan,NoAnswer,Heterosexual,NoAnswer,60332,784,I501,101,2020-06-06,4,7,4,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
76332,6332,Employee,EC,2,Policy,StatsCan,NoAnswer,Heterosexual,NoAnswer,60332,784,I501,102,2020-06-06,4,7,4,false,5,true,false,false,true,true,false,false,false,false,false,NotMeet,Exceeded
76333,6333,SeniorLeader,IS,5,HumanResources,CRA,HeHim,Heterosexual,Maui,60333,784,I501,101,2020-06-06,1,3,1,true,7,false,false,false,false,false,false,false,false,false,false,NotMeet,Exceeded
76333,6333,SeniorLeader,IS,5,HumanResources,CRA,HeHim,Heterosexual,Maui,60333,784,I501,102,2020-06-06,1,3,2,false,3,false,false,false,false,true,false,false,false,false,false,NotMeet,NotMeet
76334,6334,SeniorLeader,CR,4,Policy,CSPS,NoAnswer,Heterosexual,Indigenous,60334,784,I501,101,2020-06-06,1,3,1,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
76334,6334,SeniorLeader,CR,4,Policy,CSPS,NoAnswer,Heterosexual,Indigenous,60334,784,I501,102,2020-06-06,1,3,2,true,7,true,false,false,false,true,false,false,false,false,false,Exceeded,Exceeded
76335,6335,Manager,FB,6,HumanResources,DFO,NoAnswer,Heterosexual,Asian,60335,784,I501,101,2020-06-06,3,5,4,true,10,true,false,false,true,false,false,false,false,false,false,NotMeet,NotMeet
76335,6335,Manager,FB,6,HumanResources,DFO,NoAnswer,Heterosexual,Asian,60335,784,I501,102,2020-06-06,3,5,4,true,6,false,false,false,true,false,false,false,false,false,false,NotMeet,NotMeet
76336,6336,Manager,FB,3,ComputerScience,TC,TheyThem,Heterosexual,Caucasian,60336,784,I501,101,2020-06-06,1,3,1,true,7,false,true,false,true,true,true,false,false,false,false,Meet,NotMeet
76336,6336,Manager,FB,3,ComputerScience,TC,TheyThem,Heterosexual,Caucasian,60336,784,I501,102,2020-06-06,1,3,2,true,7,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
76337,6337,Specialist,IS,2,Operations,IRCC,TheyThem,Heterosexual,Caucasian,60337,784,I501,101,2020-06-06,2,4,2,false,3,true,true,false,false,false,false,false,false,false,false,Meet,Meet
76337,6337,Specialist,IS,2,Operations,IRCC,TheyThem,Heterosexual,Caucasian,60337,784,I501,102,2020-06-06,2,4,2,false,5,false,true,false,false,false,true,false,false,false,false,Exceeded,NotMeet
76338,6338,SeniorLeader,EC,3,Legal,PSPC,HeHim,NoAnswer,Caucasian,60338,784,I501,101,2020-06-06,4,6,4,false,4,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
76338,6338,SeniorLeader,EC,3,Legal,PSPC,HeHim,NoAnswer,Caucasian,60338,784,I501,102,2020-06-06,4,6,4,false,3,false,false,true,false,false,false,false,false,false,false,Meet,NotMeet
76339,6339,SeniorLeader,FB,4,Finance,StatsCan,NoAnswer,NoAnswer,Maui,60339,784,I501,101,2020-06-06,1,3,1,false,4,true,false,false,true,false,false,false,false,false,false,Meet,Meet
76339,6339,SeniorLeader,FB,4,Finance,StatsCan,NoAnswer,NoAnswer,Maui,60339,784,I501,102,2020-06-06,1,3,2,true,7,true,false,false,true,true,false,false,false,false,false,Exceeded,NotMeet
76340,6340,SeniorLeader,IS,5,ComputerScience,NRCan,SheHer,Bisexual,Caucasian,60340,784,I501,101,2020-06-06,5,7,6,true,10,true,false,false,false,true,false,false,false,false,false,Meet,NotMeet
76340,6340,SeniorLeader,IS,5,ComputerScience,NRCan,SheHer,Bisexual,Caucasian,60340,784,I501,102,2020-06-06,5,7,6,true,7,false,false,false,false,true,true,false,false,false,false,Exceeded,Meet
76341,6341,Employee,PE,2,Audit,CBSA,SheHer,NoAnswer,Indigenous,60341,784,I501,101,2020-06-06,5,7,5,true,9,false,true,true,false,false,false,false,false,false,false,NotMeet,NotMeet
76341,6341,Employee,PE,2,Audit,CBSA,SheHer,NoAnswer,Indigenous,60341,784,I501,102,2020-06-06,5,7,6,true,9,false,false,false,false,true,true,false,false,false,false,Exceeded,Meet
76342,6342,Leader,PM,1,Research,TBS,SheHer,NoAnswer,Asian,60342,784,I501,101,2020-06-06,6,8,6,true,9,true,true,false,true,false,false,false,false,false,false,NotMeet,Exceeded
76342,6342,Leader,PM,1,Research,TBS,SheHer,NoAnswer,Asian,60342,784,I501,102,2020-06-06,6,8,7,true,7,false,false,true,false,false,false,false,false,false,false,Meet,Exceeded
76343,6343,Employee,IS,1,Legal,IRCC,HeHim,Bisexual,Indigenous,60343,784,I501,101,2020-06-06,0,2,0,true,8,false,true,true,true,true,false,false,false,false,false,NotMeet,NotMeet
76343,6343,Employee,IS,1,Legal,IRCC,HeHim,Bisexual,Indigenous,60343,784,I501,102,2020-06-06,0,2,1,false,5,false,false,true,false,false,false,false,false,false,false,NotMeet,NotMeet
76344,6344,Employee,PE,5,Finance,ISED,HeHim,Homosexual,NoAnswer,60344,784,I501,101,2020-06-06,2,4,2,true,8,false,false,false,false,false,false,false,false,false,false,NotMeet,Exceeded
76344,6344,Employee,PE,5,Finance,ISED,HeHim,Homosexual,NoAnswer,60344,784,I501,102,2020-06-06,2,4,3,false,5,true,false,false,true,true,false,false,false,false,false,Exceeded,Exceeded
76345,6345,Employee,EC,5,Administrative,ESDC,SheHer,Heterosexual,Black,60345,784,I501,101,2020-06-06,3,5,3,true,7,false,true,false,false,false,true,false,false,false,false,Meet,NotMeet
76345,6345,Employee,EC,5,Administrative,ESDC,SheHer,Heterosexual,Black,60345,784,I501,102,2020-06-06,3,5,4,true,9,true,true,false,true,false,true,false,false,false,false,Exceeded,Exceeded
76346,6346,Employee,AS,2,Regulatory,StatsCan,NoAnswer,Heterosexual,Maui,60346,784,I501,101,2020-06-06,5,7,5,false,4,true,false,false,false,true,false,false,false,false,false,NotMeet,NotMeet
76346,6346,Employee,AS,2,Regulatory,StatsCan,NoAnswer,Heterosexual,Maui,60346,784,I501,102,2020-06-06,5,7,5,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
76347,6347,Specialist,EC,1,Research,TC,NoAnswer,Heterosexual,Maui,60347,784,I501,101,2020-06-06,4,6,4,true,7,false,true,false,true,true,false,false,false,false,false,Exceeded,Exceeded
76347,6347,Specialist,EC,1,Research,TC,NoAnswer,Heterosexual,Maui,60347,784,I501,102,2020-06-06,4,6,5,true,8,true,true,true,false,true,true,false,false,false,false,Exceeded,Exceeded
76348,6348,Leader,PE,6,Finance,CSPS,NoAnswer,Homosexual,NoAnswer,60348,784,I501,101,2020-06-06,6,8,6,false,5,true,true,true,false,false,false,false,false,false,false,NotMeet,NotMeet
76348,6348,Leader,PE,6,Finance,CSPS,NoAnswer,Homosexual,NoAnswer,60348,784,I501,102,2020-06-06,6,8,7,true,10,false,false,true,true,true,true,false,false,false,false,Exceeded,Exceeded
76349,6349,Manager,FB,4,Legal,NRCan,HeHim,Heterosexual,Maui,60349,784,I501,101,2020-06-06,8,10,8,true,7,true,false,false,false,false,false,false,false,false,false,Meet,Meet
76349,6349,Manager,FB,4,Legal,NRCan,HeHim,Heterosexual,Maui,60349,784,I501,102,2020-06-06,8,10,9,true,6,false,false,true,false,false,true,false,false,false,false,Meet,NotMeet
76350,6350,SeniorLeader,AS,2,Policy,IRCC,TheyThem,NoAnswer,Maui,60350,784,I501,101,2020-06-06,2,4,2,true,9,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
76350,6350,SeniorLeader,AS,2,Policy,IRCC,TheyThem,NoAnswer,Maui,60350,784,I501,102,2020-06-06,2,4,3,true,6,false,false,false,false,false,false,false,false,false,false,Exceeded,Exceeded
76351,6351,Leader,LotsMore,6,Security,PSC,HeHim,Heterosexual,Caucasian,60351,784,I501,101,2020-06-06,4,6,4,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
76351,6351,Leader,LotsMore,6,Security,PSC,HeHim,Heterosexual,Caucasian,60351,784,I501,102,2020-06-06,4,6,4,false,5,false,false,false,false,false,false,false,false,false,false,Meet,Meet
76352,6352,Manager,PM,5,Finance,PS,SheHer,Heterosexual,NoAnswer,60352,784,I501,101,2020-06-06,0,2,0,true,7,true,false,false,false,false,false,false,false,false,false,NotMeet,Exceeded
76352,6352,Manager,PM,5,Finance,PS,SheHer,Heterosexual,NoAnswer,60352,784,I501,102,2020-06-06,0,2,1,true,7,false,true,false,false,false,false,false,false,false,false,NotMeet,NotMeet
76353,6353,Specialist,AS,3,Security,ESDC,TheyThem,Heterosexual,Maui,60353,784,I501,101,2020-06-06,4,6,5,true,10,false,false,true,true,false,true,false,false,false,false,NotMeet,NotMeet
76353,6353,Specialist,AS,3,Security,ESDC,TheyThem,Heterosexual,Maui,60353,784,I501,102,2020-06-06,4,6,5,false,4,true,false,false,false,false,true,false,false,false,false,NotMeet,Exceeded
76354,6354,Manager,FB,3,Legal,ISED,TheyThem,Homosexual,NoAnswer,60354,784,I501,101,2020-06-06,2,4,2,true,8,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
76354,6354,Manager,FB,3,Legal,ISED,TheyThem,Homosexual,NoAnswer,60354,784,I501,102,2020-06-06,2,4,3,false,3,false,true,false,false,false,true,false,false,false,false,NotMeet,NotMeet
76355,6355,Employee,IS,1,Regulatory,StatsCan,SheHer,Heterosexual,Maui,60355,784,I501,101,2020-06-06,4,6,4,true,9,false,true,false,true,false,false,false,false,false,false,Meet,Meet
76355,6355,Employee,IS,1,Regulatory,StatsCan,SheHer,Heterosexual,Maui,60355,784,I501,102,2020-06-06,4,6,5,true,6,false,false,false,false,false,true,false,false,false,false,Exceeded,NotMeet
76356,6356,Employee,PE,2,Finance,PSPC,SheHer,Homosexual,Caucasian,60356,784,I501,101,2020-06-06,5,7,5,true,6,false,false,false,false,false,false,false,false,false,false,Exceeded,Exceeded
76356,6356,Employee,PE,2,Finance,PSPC,SheHer,Homosexual,Caucasian,60356,784,I501,102,2020-06-06,5,7,6,true,6,false,true,false,false,true,false,false,false,false,false,Exceeded,NotMeet
76357,6357,SeniorLeader,LotsMore,4,Administrative,StatsCan,HeHim,Heterosexual,Asian,60357,784,I501,101,2020-06-06,1,3,1,false,4,false,false,true,true,true,false,false,false,false,false,NotMeet,Exceeded
76357,6357,SeniorLeader,LotsMore,4,Administrative,StatsCan,HeHim,Heterosexual,Asian,60357,784,I501,102,2020-06-06,1,3,2,true,8,false,false,true,false,false,false,false,false,false,false,Exceeded,Meet
76358,6358,Specialist,PE,1,Security,NRCan,NoAnswer,Homosexual,NoAnswer,60358,784,I501,101,2020-06-06,4,6,4,true,8,true,true,true,true,true,false,false,false,false,false,Exceeded,Meet
