id,group,level,pronouns,sexuality,ethnicity,offering,learning_product,module,date_stamp,current_skill,desired_skill,final_skill,recommend,rating,clear,entertaining,relevant,informative,useful,inclusive,easy,difficult,long,short,lo_1,lo_2
76186,PM,2,SheHer,Heterosexual,Black,784,I501,101,2020-06-06,3,5,3,false,5,false,false,true,true,true,false,false,false,false,false,NotMeet,Meet
76186,PM,2,SheHer,Heterosexual,Black,784,I501,102,2020-06-06,3,5,4,true,10,false,true,true,true,true,true,false,false,false,false,Exceeded,Meet
76187,IS,6,NoAnswer,Heterosexual,Asian,784,I501,101,2020-06-06,0,2,0,true,8,true,false,false,false,false,false,false,false,false,false,NotMeet,Meet
76187,IS,6,NoAnswer,Heterosexual,Asian,784,I501,102,2020-06-06,0,2,1,true,10,false,true,true,true,true,true,false,false,false,false,Exceeded,Exceeded
76188,FB,5,HeHim,Bisexual,NoAnswer,784,I501,101,2020-06-06,0,4,0,true,8,false,false,false,true,true,true,false,false,false,false,Meet,Exceeded
76188,FB,5,HeHim,Bisexual,NoAnswer,784,I501,102,2020-06-06,0,4,1,true,10,false,true,false,true,true,true,false,false,false,false,NotMeet,Exceeded
76189,FB,4,SheHer,Heterosexual,Caucasian,784,I501,101,2020-06-06,4,6,4,true,9,true,false,true,false,false,false,false,false,false,false,Exceeded,Exceeded
76189,FB,4,SheHer,Heterosexual,Caucasian,784,I501,102,2020-06-06,4,6,5,true,6,false,false,true,false,false,false,false,false,false,false,Exceeded,NotMeet
76190,EC,2,NoAnswer,Heterosexual,Indigenous,784,I501,101,2020-06-06,2,7,2,false,4,false,false,false,false,true,false,false,false,false,false,Meet,Meet
76190,EC,2,NoAnswer,Heterosexual,Indigenous,784,I501,102,2020-06-06,2,7,3,true,6,true,true,false,true,true,true,false,false,false,false,Exceeded,Exceeded
76191,FB,6,HeHim,Bisexual,Maui,784,I501,101,2020-06-06,1,3,1,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,Exceeded
76191,FB,6,HeHim,Bisexual,Maui,784,I501,102,2020-06-06,1,3,2,true,7,false,true,true,true,false,true,false,false,false,false,Exceeded,NotMeet
76192,LotsMore,2,TheyThem,Heterosexual,Indigenous,784,I501,101,2020-06-06,2,4,2,false,3,false,false,false,true,false,false,false,false,false,false,Exceeded,Exceeded
76192,LotsMore,2,TheyThem,Heterosexual,Indigenous,784,I501,102,2020-06-06,2,4,3,true,9,true,false,false,false,false,true,false,false,false,false,NotMeet,Exceeded
76193,PE,1,HeHim,Bisexual,Asian,784,I501,101,2020-06-06,5,7,5,true,6,false,false,false,false,false,false,false,false,false,false,Meet,NotMeet
76193,PE,1,HeHim,Bisexual,Asian,784,I501,102,2020-06-06,5,7,6,true,7,false,false,false,true,true,false,false,false,false,false,NotMeet,Exceeded
76194,FB,6,SheHer,Heterosexual,Black,784,I501,101,2020-06-06,4,6,4,true,7,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
76194,FB,6,SheHer,Heterosexual,Black,784,I501,102,2020-06-06,4,6,5,true,10,true,true,true,true,true,true,false,false,false,false,Exceeded,Meet
76195,PM,4,TheyThem,Heterosexual,Black,784,I501,101,2020-06-06,4,6,5,true,10,true,true,false,true,true,true,false,false,false,false,Exceeded,Meet
76195,PM,4,TheyThem,Heterosexual,Black,784,I501,102,2020-06-06,4,6,5,true,6,true,true,false,true,false,false,false,false,false,false,Meet,NotMeet
76196,AS,3,HeHim,Heterosexual,Caucasian,784,I501,101,2020-06-06,1,3,1,true,9,false,false,false,false,true,false,false,false,false,false,NotMeet,NotMeet
76196,AS,3,HeHim,Heterosexual,Caucasian,784,I501,102,2020-06-06,1,3,2,true,8,false,true,false,true,true,false,false,false,false,false,NotMeet,NotMeet
76197,AS,2,NoAnswer,Heterosexual,Black,784,I501,101,2020-06-06,5,7,5,true,6,false,false,false,false,false,false,false,false,false,false,NotMeet,Exceeded
76197,AS,2,NoAnswer,Heterosexual,Black,784,I501,102,2020-06-06,5,7,6,true,6,false,false,false,true,false,true,false,false,false,false,Exceeded,NotMeet
76198,IS,2,HeHim,Bisexual,Caucasian,784,I501,101,2020-06-06,2,4,2,false,5,false,false,false,false,true,false,false,false,false,false,NotMeet,Exceeded
76198,IS,2,HeHim,Bisexual,Caucasian,784,I501,102,2020-06-06,2,4,3,true,9,false,true,true,true,false,false,false,false,false,false,NotMeet,NotMeet
76199,PM,1,TheyThem,Heterosexual,Asian,784,I501,101,2020-06-06,3,5,3,true,6,false,false,true,false,false,false,false,false,false,false,Exceeded,NotMeet
76199,PM,1,TheyThem,Heterosexual,Asian,784,I501,102,2020-06-06,3,5,4,false,4,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
76200,EC,6,SheHer,Homosexual,Caucasian,784,I501,101,2020-06-06,3,5,3,true,9,false,false,true,false,true,false,false,false,false,false,Meet,Exceeded
76200,EC,6,SheHer,Homosexual,Caucasian,784,I501,102,2020-06-06,3,5,4,true,9,false,true,false,true,false,false,false,false,false,false,Exceeded,Exceeded
76201,LotsMore,1,SheHer,Homosexual,NoAnswer,784,I501,101,2020-06-06,2,4,2,true,8,true,false,true,false,true,false,false,false,false,false,Exceeded,NotMeet
76201,LotsMore,1,SheHer,Homosexual,NoAnswer,784,I501,102,2020-06-06,2,4,3,false,5,false,false,true,false,true,true,false,false,false,false,NotMeet,NotMeet
76202,IS,4,SheHer,Heterosexual,NoAnswer,784,I501,101,2020-06-06,1,3,1,true,8,false,false,false,true,false,false,false,false,false,false,Meet,NotMeet
76202,IS,4,SheHer,Heterosexual,NoAnswer,784,I501,102,2020-06-06,1,3,2,false,4,true,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
76203,PM,4,SheHer,Heterosexual,Maui,784,I501,101,2020-06-06,4,6,4,true,7,false,false,false,true,false,false,false,false,false,false,NotMeet,NotMeet
76203,PM,4,SheHer,Heterosexual,Maui,784,I501,102,2020-06-06,4,6,5,true,10,false,true,true,true,false,true,false,false,false,false,Exceeded,NotMeet
76204,LotsMore,1,SheHer,NoAnswer,Caucasian,784,I501,101,2020-06-06,4,6,4,true,9,true,false,false,false,false,false,false,false,false,false,NotMeet,Meet
76204,LotsMore,1,SheHer,NoAnswer,Caucasian,784,I501,102,2020-06-06,4,6,5,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,Exceeded
76205,AS,6,HeHim,Homosexual,Black,784,I501,101,2020-06-06,3,5,3,false,4,false,false,true,false,false,false,false,false,false,false,NotMeet,NotMeet
76205,AS,6,HeHim,Homosexual,Black,784,I501,102,2020-06-06,3,5,4,true,6,false,true,false,false,false,true,false,false,false,false,Exceeded,Meet
76206,EC,5,HeHim,Heterosexual,Asian,784,I501,101,2020-06-06,5,7,5,false,3,true,true,false,true,true,true,false,false,false,false,NotMeet,Exceeded
76206,EC,5,HeHim,Heterosexual,Asian,784,I501,102,2020-06-06,5,7,5,false,5,true,true,true,false,false,true,false,false,false,false,NotMeet,Exceeded
76207,FB,5,NoAnswer,Heterosexual,Maui,784,I501,101,2020-06-06,0,2,1,true,10,true,false,false,true,false,true,false,false,false,false,NotMeet,Meet
76207,FB,5,NoAnswer,Heterosexual,Maui,784,I501,102,2020-06-06,0,2,1,false,5,false,false,false,true,false,false,false,false,false,false,Meet,Meet
76208,CR,2,SheHer,Heterosexual,Caucasian,784,I501,101,2020-06-06,7,9,7,true,6,true,true,true,true,true,false,false,false,false,false,Meet,Exceeded
76208,CR,2,SheHer,Heterosexual,Caucasian,784,I501,102,2020-06-06,7,9,8,true,9,true,true,true,true,true,true,false,false,false,false,Exceeded,Exceeded
76209,PE,4,HeHim,Heterosexual,Black,784,I501,101,2020-06-06,0,2,0,false,4,false,false,false,false,false,false,false,false,false,false,Meet,Meet
76209,PE,4,HeHim,Heterosexual,Black,784,I501,102,2020-06-06,0,2,1,true,10,false,false,true,true,false,true,false,false,false,false,Exceeded,NotMeet
76210,PE,1,SheHer,Heterosexual,Indigenous,784,I501,101,2020-06-06,3,5,3,false,5,false,true,false,false,false,true,false,false,false,false,Exceeded,NotMeet
76210,PE,1,SheHer,Heterosexual,Indigenous,784,I501,102,2020-06-06,3,5,4,true,9,false,false,false,false,false,false,false,false,false,false,Exceeded,NotMeet
76211,AS,6,NoAnswer,Heterosexual,Indigenous,784,I501,101,2020-06-06,2,4,2,false,4,false,false,false,false,false,false,false,false,false,false,NotMeet,Exceeded
76211,AS,6,NoAnswer,Heterosexual,Indigenous,784,I501,102,2020-06-06,2,4,3,true,7,false,false,true,false,false,true,false,false,false,false,NotMeet,Exceeded
76212,AS,1,TheyThem,Heterosexual,Caucasian,784,I501,101,2020-06-06,1,4,1,false,3,true,false,false,true,true,false,false,false,false,false,Meet,NotMeet
76212,AS,1,TheyThem,Heterosexual,Caucasian,784,I501,102,2020-06-06,1,4,1,true,6,false,true,true,false,false,true,false,false,false,false,NotMeet,NotMeet
76213,PM,1,NoAnswer,Homosexual,NoAnswer,784,I501,101,2020-06-06,1,3,1,true,7,false,true,true,false,false,false,false,false,false,false,Exceeded,Meet
76213,PM,1,NoAnswer,Homosexual,NoAnswer,784,I501,102,2020-06-06,1,3,2,false,3,true,false,false,true,false,false,false,false,false,false,Meet,Exceeded
76214,LotsMore,4,TheyThem,Heterosexual,Black,784,I501,101,2020-06-06,1,5,1,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
76214,LotsMore,4,TheyThem,Heterosexual,Black,784,I501,102,2020-06-06,1,5,1,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
76215,FB,6,TheyThem,Heterosexual,Caucasian,784,I501,101,2020-06-06,3,5,3,false,5,false,false,false,false,true,false,false,false,false,false,NotMeet,Meet
76215,FB,6,TheyThem,Heterosexual,Caucasian,784,I501,102,2020-06-06,3,5,3,false,4,false,false,false,false,false,false,false,false,false,false,Meet,NotMeet
76216,LotsMore,4,HeHim,Heterosexual,NoAnswer,784,I501,101,2020-06-06,1,3,1,true,9,true,true,false,true,false,false,false,false,false,false,Meet,NotMeet
76216,LotsMore,4,HeHim,Heterosexual,NoAnswer,784,I501,102,2020-06-06,1,3,2,true,10,false,true,true,false,false,false,false,false,false,false,Exceeded,Exceeded
76217,LotsMore,4,TheyThem,Heterosexual,Caucasian,784,I501,101,2020-06-06,5,7,5,true,6,true,false,true,true,true,true,false,false,false,false,Exceeded,NotMeet
76217,LotsMore,4,TheyThem,Heterosexual,Caucasian,784,I501,102,2020-06-06,5,7,6,true,10,false,true,true,true,false,false,false,false,false,false,NotMeet,Meet
76218,EC,5,HeHim,Heterosexual,Caucasian,784,I501,101,2020-06-06,0,2,0,false,5,false,false,false,false,false,false,false,false,false,false,Exceeded,NotMeet
76218,EC,5,HeHim,Heterosexual,Caucasian,784,I501,102,2020-06-06,0,2,1,true,6,false,true,true,false,true,true,false,false,false,false,Exceeded,Meet
76219,PE,6,NoAnswer,Heterosexual,Black,784,I501,101,2020-06-06,3,5,3,false,4,true,false,true,false,false,true,false,false,false,false,Exceeded,NotMeet
76219,PE,6,NoAnswer,Heterosexual,Black,784,I501,102,2020-06-06,3,5,3,false,4,false,false,false,false,false,true,false,false,false,false,NotMeet,Meet
76220,EC,1,SheHer,Heterosexual,Indigenous,784,I501,101,2020-06-06,3,5,3,false,4,false,false,true,false,true,false,false,false,false,false,NotMeet,NotMeet
76220,EC,1,SheHer,Heterosexual,Indigenous,784,I501,102,2020-06-06,3,5,4,true,10,false,true,false,true,true,true,false,false,false,false,Exceeded,NotMeet
76221,FB,1,NoAnswer,NoAnswer,Caucasian,784,I501,101,2020-06-06,0,2,0,true,6,true,false,false,true,false,true,false,false,false,false,Exceeded,NotMeet
76221,FB,1,NoAnswer,NoAnswer,Caucasian,784,I501,102,2020-06-06,0,2,0,false,3,true,false,true,false,false,false,false,false,false,false,Exceeded,NotMeet
76222,IS,1,SheHer,Bisexual,Black,784,I501,101,2020-06-06,2,5,2,true,9,false,true,true,true,false,false,false,false,false,false,Exceeded,NotMeet
76222,IS,1,SheHer,Bisexual,Black,784,I501,102,2020-06-06,2,5,3,true,10,false,true,true,false,false,true,false,false,false,false,Meet,NotMeet
76223,AS,3,NoAnswer,Heterosexual,Maui,784,I501,101,2020-06-06,1,3,1,true,7,true,false,true,false,false,false,false,false,false,false,Exceeded,Exceeded
76223,AS,3,NoAnswer,Heterosexual,Maui,784,I501,102,2020-06-06,1,3,2,false,4,false,false,false,true,false,false,false,false,false,false,Exceeded,Exceeded
76224,IS,5,NoAnswer,Homosexual,Maui,784,I501,101,2020-06-06,4,6,4,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
76224,IS,5,NoAnswer,Homosexual,Maui,784,I501,102,2020-06-06,4,6,4,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
76225,FB,4,SheHer,Heterosexual,Black,784,I501,101,2020-06-06,5,7,5,false,5,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
76225,FB,4,SheHer,Heterosexual,Black,784,I501,102,2020-06-06,5,7,6,true,6,false,false,false,false,false,false,false,false,false,false,NotMeet,Meet
76226,PM,5,SheHer,NoAnswer,Asian,784,I501,101,2020-06-06,2,4,3,true,10,false,false,true,true,false,false,false,false,false,false,NotMeet,Exceeded
76226,PM,5,SheHer,NoAnswer,Asian,784,I501,102,2020-06-06,2,4,4,true,10,false,true,false,false,false,true,false,false,false,false,Exceeded,Meet
76227,PE,5,NoAnswer,Heterosexual,Caucasian,784,I501,101,2020-06-06,0,2,0,false,4,false,false,false,false,false,true,false,false,false,false,Exceeded,Meet
76227,PE,5,NoAnswer,Heterosexual,Caucasian,784,I501,102,2020-06-06,0,2,0,false,4,false,true,true,false,false,false,false,false,false,false,NotMeet,NotMeet
76228,PE,5,NoAnswer,Bisexual,Caucasian,784,I501,101,2020-06-06,1,3,1,false,4,true,false,true,true,false,false,false,false,false,false,NotMeet,Meet
76228,PE,5,NoAnswer,Bisexual,Caucasian,784,I501,102,2020-06-06,1,3,1,false,4,false,true,false,false,false,true,false,false,false,false,Exceeded,Meet
76229,EC,3,SheHer,Bisexual,Maui,784,I501,101,2020-06-06,0,2,0,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
76229,EC,3,SheHer,Bisexual,Maui,784,I501,102,2020-06-06,0,2,1,true,7,false,false,false,false,false,false,false,false,false,false,NotMeet,Exceeded
76230,AS,5,HeHim,Heterosexual,Caucasian,784,I501,101,2020-06-06,1,3,1,false,5,false,false,false,true,false,false,false,false,false,false,NotMeet,NotMeet
76230,AS,5,HeHim,Heterosexual,Caucasian,784,I501,102,2020-06-06,1,3,2,false,5,false,false,false,false,false,false,false,false,false,false,Meet,NotMeet
76231,FB,5,NoAnswer,Bisexual,NoAnswer,784,I501,101,2020-06-06,6,8,6,true,6,false,false,false,false,false,false,false,false,false,false,Exceeded,NotMeet
76231,FB,5,NoAnswer,Bisexual,NoAnswer,784,I501,102,2020-06-06,6,8,7,false,4,true,true,true,false,true,true,false,false,false,false,Exceeded,Exceeded
76232,FB,4,TheyThem,NoAnswer,Caucasian,784,I501,101,2020-06-06,2,5,2,true,9,true,false,false,false,false,false,false,false,false,false,Exceeded,NotMeet
76232,FB,4,TheyThem,NoAnswer,Caucasian,784,I501,102,2020-06-06,2,5,3,true,7,false,true,false,true,false,false,false,false,false,false,NotMeet,Meet
76233,FB,3,SheHer,Bisexual,NoAnswer,784,I501,101,2020-06-06,5,7,5,false,5,false,false,false,true,false,false,false,false,false,false,NotMeet,NotMeet
76233,FB,3,SheHer,Bisexual,NoAnswer,784,I501,102,2020-06-06,5,7,5,false,3,false,true,false,true,false,false,false,false,false,false,Exceeded,Exceeded
76234,LotsMore,2,NoAnswer,Heterosexual,Asian,784,I501,101,2020-06-06,2,4,2,true,7,true,false,false,false,true,false,false,false,false,false,Meet,Exceeded
76234,LotsMore,2,NoAnswer,Heterosexual,Asian,784,I501,102,2020-06-06,2,4,3,true,10,false,false,true,false,true,true,false,false,false,false,Exceeded,NotMeet
76235,CR,3,TheyThem,NoAnswer,Black,784,I501,101,2020-06-06,4,6,4,true,7,true,false,true,true,false,false,false,false,false,false,Meet,Exceeded
76235,CR,3,TheyThem,NoAnswer,Black,784,I501,102,2020-06-06,4,6,5,false,5,false,false,false,false,false,false,false,false,false,false,Exceeded,NotMeet
76236,AS,6,NoAnswer,Heterosexual,Indigenous,784,I501,101,2020-06-06,3,5,4,true,10,true,false,true,true,false,false,false,false,false,false,Exceeded,Exceeded
76236,AS,6,NoAnswer,Heterosexual,Indigenous,784,I501,102,2020-06-06,3,5,4,true,7,false,true,false,false,true,false,false,false,false,false,Exceeded,NotMeet
76237,PE,5,NoAnswer,Bisexual,NoAnswer,784,I501,101,2020-06-06,2,4,2,true,9,false,false,true,true,false,false,false,false,false,false,Exceeded,Exceeded
76237,PE,5,NoAnswer,Bisexual,NoAnswer,784,I501,102,2020-06-06,2,4,3,true,8,false,true,false,false,true,false,false,false,false,false,Exceeded,Exceeded
76238,PE,4,HeHim,Heterosexual,Maui,784,I501,101,2020-06-06,2,4,2,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
76238,PE,4,HeHim,Heterosexual,Maui,784,I501,102,2020-06-06,2,4,2,true,6,false,false,false,false,false,false,false,false,false,false,Meet,Meet
76239,PE,5,TheyThem,Homosexual,NoAnswer,784,I501,101,2020-06-06,0,2,0,true,7,true,false,false,true,true,false,false,false,false,false,Exceeded,Exceeded
76239,PE,5,TheyThem,Homosexual,NoAnswer,784,I501,102,2020-06-06,0,2,1,true,6,true,true,true,true,false,true,false,false,false,false,Exceeded,Exceeded
76240,EC,6,NoAnswer,Heterosexual,Black,784,I501,101,2020-06-06,4,6,4,false,5,false,false,false,false,true,false,false,false,false,false,Meet,NotMeet
76240,EC,6,NoAnswer,Heterosexual,Black,784,I501,102,2020-06-06,4,6,5,true,7,false,false,false,false,false,true,false,false,false,false,NotMeet,NotMeet
76241,IS,5,TheyThem,Heterosexual,Indigenous,784,I501,101,2020-06-06,2,4,2,false,3,false,false,false,false,false,false,false,false,false,false,Meet,NotMeet
76241,IS,5,TheyThem,Heterosexual,Indigenous,784,I501,102,2020-06-06,2,4,2,false,3,false,false,false,false,true,false,false,false,false,false,Meet,Meet
76242,IS,1,NoAnswer,Homosexual,Caucasian,784,I501,101,2020-06-06,4,6,4,true,7,false,false,false,false,true,false,false,false,false,false,Meet,NotMeet
76242,IS,1,NoAnswer,Homosexual,Caucasian,784,I501,102,2020-06-06,4,6,5,true,10,true,true,true,true,false,true,false,false,false,false,Exceeded,Exceeded
76243,EC,6,HeHim,Homosexual,Maui,784,I501,101,2020-06-06,0,2,0,false,4,true,false,false,false,false,false,false,false,false,false,Meet,Meet
76243,EC,6,HeHim,Homosexual,Maui,784,I501,102,2020-06-06,0,2,1,true,7,false,true,false,false,true,true,false,false,false,false,Exceeded,NotMeet
76244,CR,5,HeHim,Heterosexual,Asian,784,I501,101,2020-06-06,0,2,0,true,6,false,true,false,false,false,false,false,false,false,false,Exceeded,Meet
76244,CR,5,HeHim,Heterosexual,Asian,784,I501,102,2020-06-06,0,2,0,false,3,false,true,false,true,false,false,false,false,false,false,Meet,Meet
76245,LotsMore,2,HeHim,Heterosexual,NoAnswer,784,I501,101,2020-06-06,4,6,4,true,9,false,false,false,true,true,false,false,false,false,false,Exceeded,NotMeet
76245,LotsMore,2,HeHim,Heterosexual,NoAnswer,784,I501,102,2020-06-06,4,6,5,true,7,false,true,true,false,false,true,false,false,false,false,Exceeded,NotMeet
76246,LotsMore,1,HeHim,Heterosexual,Maui,784,I501,101,2020-06-06,0,2,0,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
76246,LotsMore,1,HeHim,Heterosexual,Maui,784,I501,102,2020-06-06,0,2,1,true,7,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
76247,LotsMore,1,SheHer,NoAnswer,Black,784,I501,101,2020-06-06,0,2,0,false,3,true,false,false,true,false,false,false,false,false,false,Meet,NotMeet
76247,LotsMore,1,SheHer,NoAnswer,Black,784,I501,102,2020-06-06,0,2,0,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,Exceeded
76248,PM,3,HeHim,Bisexual,Black,784,I501,101,2020-06-06,3,5,3,false,5,true,false,false,false,false,false,false,false,false,false,NotMeet,Meet
76248,PM,3,HeHim,Bisexual,Black,784,I501,102,2020-06-06,3,5,3,false,4,false,false,false,false,false,false,false,false,false,false,NotMeet,Exceeded
76249,EC,3,SheHer,Heterosexual,NoAnswer,784,I501,101,2020-06-06,4,6,4,true,8,false,true,true,true,false,true,false,false,false,false,Meet,Exceeded
76249,EC,3,SheHer,Heterosexual,NoAnswer,784,I501,102,2020-06-06,4,6,5,true,6,false,true,false,true,true,false,false,false,false,false,NotMeet,Meet
76250,EC,4,NoAnswer,Heterosexual,Black,784,I501,101,2020-06-06,0,2,1,true,10,true,false,true,true,true,false,false,false,false,false,Meet,Exceeded
76250,EC,4,NoAnswer,Heterosexual,Black,784,I501,102,2020-06-06,0,2,2,true,10,false,false,false,true,true,true,false,false,false,false,NotMeet,Exceeded
76251,PE,6,TheyThem,Homosexual,NoAnswer,784,I501,101,2020-06-06,0,2,0,true,9,true,false,false,false,false,false,false,false,false,false,Meet,NotMeet
76251,PE,6,TheyThem,Homosexual,NoAnswer,784,I501,102,2020-06-06,0,2,1,false,5,false,false,false,true,false,false,false,false,false,false,Meet,Meet
76252,FB,2,NoAnswer,NoAnswer,Caucasian,784,I501,101,2020-06-06,2,4,2,true,7,false,true,false,false,false,true,false,false,false,false,Exceeded,NotMeet
76252,FB,2,NoAnswer,NoAnswer,Caucasian,784,I501,102,2020-06-06,2,4,3,true,10,false,true,false,true,false,true,false,false,false,false,Exceeded,Exceeded
76253,PM,2,HeHim,Heterosexual,Black,784,I501,101,2020-06-06,2,4,2,true,9,false,false,true,false,true,false,false,false,false,false,NotMeet,Meet
76253,PM,2,HeHim,Heterosexual,Black,784,I501,102,2020-06-06,2,4,3,true,8,true,true,true,true,false,true,false,false,false,false,Exceeded,Meet
76254,CR,6,TheyThem,Heterosexual,Caucasian,784,I501,101,2020-06-06,5,7,5,true,7,true,true,false,true,false,false,false,false,false,false,Meet,Exceeded
76254,CR,6,TheyThem,Heterosexual,Caucasian,784,I501,102,2020-06-06,5,7,6,false,4,true,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
76255,PE,3,TheyThem,Heterosexual,Caucasian,784,I501,101,2020-06-06,1,3,1,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
76255,PE,3,TheyThem,Heterosexual,Caucasian,784,I501,102,2020-06-06,1,3,1,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
76256,LotsMore,3,HeHim,Heterosexual,NoAnswer,784,I501,101,2020-06-06,4,7,4,false,5,true,false,true,true,true,true,false,false,false,false,NotMeet,Exceeded
76256,LotsMore,3,HeHim,Heterosexual,NoAnswer,784,I501,102,2020-06-06,4,7,5,true,6,true,false,false,true,false,true,false,false,false,false,Exceeded,Meet
76257,IS,5,NoAnswer,Bisexual,Indigenous,784,I501,101,2020-06-06,0,2,0,true,6,true,true,false,false,false,false,false,false,false,false,NotMeet,NotMeet
76257,IS,5,NoAnswer,Bisexual,Indigenous,784,I501,102,2020-06-06,0,2,1,true,8,true,false,false,true,false,true,false,false,false,false,NotMeet,Meet
76258,LotsMore,4,HeHim,Heterosexual,Caucasian,784,I501,101,2020-06-06,1,3,1,false,4,false,false,false,false,true,false,false,false,false,false,NotMeet,NotMeet
76258,LotsMore,4,HeHim,Heterosexual,Caucasian,784,I501,102,2020-06-06,1,3,2,true,6,false,false,false,false,false,true,false,false,false,false,NotMeet,NotMeet
76259,PM,6,SheHer,NoAnswer,Caucasian,784,I501,101,2020-06-06,4,6,4,false,3,false,false,true,true,false,false,false,false,false,false,NotMeet,NotMeet
76259,PM,6,SheHer,NoAnswer,Caucasian,784,I501,102,2020-06-06,4,6,4,false,5,false,false,false,false,true,true,false,false,false,false,NotMeet,Meet
76260,PM,1,NoAnswer,Heterosexual,Caucasian,784,I501,101,2020-06-06,2,4,2,true,6,false,false,false,false,false,false,false,false,false,false,Meet,NotMeet
76260,PM,1,NoAnswer,Heterosexual,Caucasian,784,I501,102,2020-06-06,2,4,2,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
76261,AS,5,TheyThem,Heterosexual,NoAnswer,784,I501,101,2020-06-06,5,7,5,false,3,false,false,true,false,false,false,false,false,false,false,Exceeded,Exceeded
76261,AS,5,TheyThem,Heterosexual,NoAnswer,784,I501,102,2020-06-06,5,7,5,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,NotMeet
76262,LotsMore,6,TheyThem,Heterosexual,Caucasian,784,I501,101,2020-06-06,0,2,0,true,7,true,true,false,false,false,true,false,false,false,false,Exceeded,Meet
76262,LotsMore,6,TheyThem,Heterosexual,Caucasian,784,I501,102,2020-06-06,0,2,1,true,7,false,false,false,true,true,false,false,false,false,false,Exceeded,Exceeded
76263,PM,6,HeHim,Heterosexual,Maui,784,I501,101,2020-06-06,1,4,1,true,6,true,false,false,false,true,true,false,false,false,false,NotMeet,Exceeded
76263,PM,6,HeHim,Heterosexual,Maui,784,I501,102,2020-06-06,1,4,2,true,8,true,true,true,false,false,false,false,false,false,false,Meet,Meet
76264,IS,2,NoAnswer,Heterosexual,Asian,784,I501,101,2020-06-06,4,6,5,true,10,true,true,false,true,false,true,false,false,false,false,Exceeded,NotMeet
76264,IS,2,NoAnswer,Heterosexual,Asian,784,I501,102,2020-06-06,4,6,5,true,9,false,false,true,true,true,false,false,false,false,false,NotMeet,Exceeded
76265,AS,1,NoAnswer,NoAnswer,Asian,784,I501,101,2020-06-06,2,5,3,true,10,false,true,false,false,true,false,false,false,false,false,Meet,Exceeded
76265,AS,1,NoAnswer,NoAnswer,Asian,784,I501,102,2020-06-06,2,5,3,true,6,false,false,false,false,true,true,false,false,false,false,NotMeet,Exceeded
76266,LotsMore,2,TheyThem,Heterosexual,NoAnswer,784,I501,101,2020-06-06,3,5,3,false,4,false,false,true,false,false,false,false,false,false,false,NotMeet,NotMeet
76266,LotsMore,2,TheyThem,Heterosexual,NoAnswer,784,I501,102,2020-06-06,3,5,3,false,3,false,false,false,false,false,false,false,false,false,false,NotMeet,Meet
76267,FB,2,SheHer,Bisexual,Black,784,I501,101,2020-06-06,4,6,4,false,5,false,false,false,true,false,false,false,false,false,false,Exceeded,Exceeded
76267,FB,2,SheHer,Bisexual,Black,784,I501,102,2020-06-06,4,6,5,true,9,true,false,false,true,false,true,false,false,false,false,Exceeded,NotMeet
76268,EC,6,TheyThem,NoAnswer,Black,784,I501,101,2020-06-06,0,2,1,true,10,false,false,true,true,false,false,false,false,false,false,NotMeet,NotMeet
76268,EC,6,TheyThem,NoAnswer,Black,784,I501,102,2020-06-06,0,2,1,false,3,false,true,false,false,false,false,false,false,false,false,NotMeet,NotMeet
76269,FB,6,HeHim,NoAnswer,Black,784,I501,101,2020-06-06,0,2,0,false,3,false,false,false,false,false,false,false,false,false,false,Exceeded,NotMeet
76269,FB,6,HeHim,NoAnswer,Black,784,I501,102,2020-06-06,0,2,1,true,9,false,false,false,false,false,false,false,false,false,false,NotMeet,Exceeded
76270,PE,3,HeHim,Heterosexual,Caucasian,784,I501,101,2020-06-06,3,5,3,true,9,true,false,true,true,false,false,false,false,false,false,NotMeet,NotMeet
76270,PE,3,HeHim,Heterosexual,Caucasian,784,I501,102,2020-06-06,3,5,4,true,7,false,false,false,false,false,false,false,false,false,false,Meet,Exceeded
76271,IS,1,SheHer,Heterosexual,Caucasian,784,I501,101,2020-06-06,2,4,2,false,4,true,true,false,true,false,false,false,false,false,false,NotMeet,NotMeet
